t_rel	session_idx	ms	outcome
2.199	84	209.54	ok
2.227	27	181.43	ok
2.241	105	171.15	ok
2.218	42	195.15	ok
2.271	117	141.94	ok
2.219	63	194.26	ok
2.197	88	218.5	ok
2.202	87	213.66	ok
2.27	108	146.0	ok
2.218	100	198.87	ok
2.218	78	199.61	ok
2.284	114	133.49	ok
2.27	111	147.64	ok
2.206	85	216.05	ok
2.187	25	234.69	ok
2.295	120	127.99	ok
2.3	126	123.12	ok
2.262	103	161.78	ok
2.306	129	120.58	ok
2.201	94	230.16	ok
2.32	123	124.36	ok
2.178	37	273.14	ok
2.251	106	203.44	ok
2.205	40	249.86	ok
2.385	9	71.0	ok
2.259	109	200.32	ok
2.2	97	259.52	ok
2.263	112	198.54	ok
2.268	115	193.55	ok
2.211	157	251.0	ok
2.331	132	134.37	ok
2.359	147	107.37	ok
2.271	82	198.21	ok
2.269	79	200.6	ok
2.423	153	46.6	ok
2.322	135	147.76	ok
2.403	150	71.04	ok
2.335	138	138.91	ok
2.291	124	184.11	ok
2.317	130	158.11	ok
2.29	118	184.94	ok
2.356	6	120.87	ok
2.384	144	92.89	ok
2.337	141	139.97	ok
2.389	18	88.46	ok
2.341	3	138.19	ok
2.308	127	171.61	ok
2.388	21	92.2	ok
2.436	45	46.86	ok
