t_rel	session_idx	ms	outcome
7.197	31	396.94	ok
7.21	3	385.0	ok
7.209	5	386.2	ok
7.217	42	398.84	ok
7.216	29	401.42	ok
7.219	49	411.2	ok
7.23	15	451.68	ok
7.223	51	459.86	ok
7.236	44	447.47	ok
7.222	27	461.79	ok
7.231	22	483.97	ok
7.324	16	400.26	ok
7.271	8	454.21	ok
7.33	23	398.25	ok
7.272	25	457.29	ok
7.25	50	484.24	ok
7.335	7	406.1	ok
7.331	17	411.22	ok
7.337	18	411.06	ok
7.334	9	415.52	ok
7.334	20	421.22	ok
7.331	11	425.08	ok
7.369	38	404.55	ok
7.338	26	437.96	ok
7.359	41	417.79	ok
7.365	1	412.89	ok
7.37	2	428.53	ok
7.393	4	406.6	ok
7.4	43	428.97	ok
7.393	14	447.51	ok
7.399	37	442.72	ok
7.441	52	411.1	ok
7.443	47	412.73	ok
7.443	32	423.48	ok
7.444	10	426.1	ok
7.442	28	428.44	ok
7.451	13	422.74	ok
7.459	46	415.16	ok
7.481	19	395.81	ok
7.464	48	419.29	ok
7.482	40	404.54	ok
7.492	33	451.45	ok
7.508	35	445.07	ok
7.493	30	481.88	ok
7.509	39	465.75	ok
7.515	12	469.45	ok
7.553	24	431.7	ok
7.514	0	471.56	ok
7.528	21	463.44	ok
7.553	36	442.52	ok
7.57	34	428.8	ok
7.571	45	471.01	ok
7.618	29	424.58	ok
7.594	31	452.94	ok
7.617	42	432.84	ok
7.569	6	481.84	ok
7.631	49	421.29	ok
7.595	3	459.92	ok
7.595	5	467.1	ok
7.683	44	403.1	ok
7.684	27	402.99	ok
7.682	15	405.47	ok
7.683	51	405.17	ok
7.716	22	378.62	ok
7.725	16	369.95	ok
7.725	8	372.8	ok
7.728	23	370.92	ok
7.735	50	407.77	ok
7.742	17	409.01	ok
7.749	9	410.66	ok
7.73	25	431.13	ok
7.741	7	431.15	ok
7.756	11	434.81	ok
7.756	20	436.54	ok
7.749	18	464.09	ok
7.776	26	442.29	ok
7.774	38	451.71	ok
7.799	2	427.76	ok
7.841	14	410.86	ok
7.778	1	474.8	ok
