seq	arm	started_at	elapsed_ms	errno
568	B	2026-08-13 17:52:40.290	13	0
569	B	2026-08-13 17:52:40.516	5	0
570	B	2026-08-13 17:52:40.728	15	0
571	B	2026-08-13 17:52:40.956	14	0
572	B	2026-08-13 17:52:41.195	6	0
573	B	2026-08-13 17:52:41.408	14	0
574	B	2026-08-13 17:52:41.639	20	0
575	B	2026-08-13 17:52:41.891	12	0
576	B	2026-08-13 17:52:42.116	15	0
577	B	2026-08-13 17:52:42.338	15	0
578	B	2026-08-13 17:52:42.564	12	0
579	B	2026-08-13 17:52:42.793	32	0
580	B	2026-08-13 17:52:43.039	13	0
581	B	2026-08-13 17:52:43.266	6	0
582	B	2026-08-13 17:52:43.478	15	0
583	B	2026-08-13 17:52:43.701	14	0
584	B	2026-08-13 17:52:43.929	17	0
585	B	2026-08-13 17:52:44.159	14	0
586	B	2026-08-13 17:52:44.387	185	0
587	B	2026-08-13 17:52:44.994	200	0
588	B	2026-08-13 17:52:45.566	158	0
589	B	2026-08-13 17:52:45.927	46	0
590	B	2026-08-13 17:52:46.175	137	0
591	B	2026-08-13 17:52:46.657	134	0
592	B	2026-08-13 17:52:47.137	134	0
593	B	2026-08-13 17:52:47.726	208	0
594	B	2026-08-13 17:52:48.280	212	0
595	B	2026-08-13 17:52:48.837	200	0
596	B	2026-08-13 17:52:49.384	132	0
597	B	2026-08-13 17:52:49.935	176	0
598	B	2026-08-13 17:52:50.572	136	0
599	B	2026-08-13 17:52:51.164	211	0
600	B	2026-08-13 17:52:51.795	180	0
601	B	2026-08-13 17:52:52.350	142	0
602	B	2026-08-13 17:52:52.940	187	0
603	B	2026-08-13 17:52:53.513	12	0
604	B	2026-08-13 17:52:53.728	137	0
